orig_toxic,orig_neutral,toxic_comment,neutral_comment,lang,sim_score,toxic_score,neutral_score
u r major ass hole .,U r bad.,u r ዋና የአህያ ጉድጓድ .,መጥፎ ነህ።,am,0.88975590467453,0.06591266393661499,0.995698094367981
"this pathetic motorist chose to not do so , for some as yet unrevealed reason .","this motorist chose to not do so , for some as yet unrevealed reason .",ይህ አሳዛኝ አሽከርካሪ ይህን ላለማድረግ መረጠ፣ ለአንዳንዶች እስካሁን ባልታወቀ ምክንያት።,ይህ አሽከርካሪ ይህን ላለማድረግ መረጠ፣ ለአንዳንዶች እስካሁን ባልታወቀ ምክንያት።,am,0.8492165803909302,0.0026327967643737793,0.0011434555053710938
"but really folks , if you believe what saunders is writing , you are being played for fools .","If you really believe what saunders is writing, then you are being played.",እውነት ግን ወገኖቼ ሳንደርደር የሚጽፈውን ካመንክ ለሞኞች ነው የምትጫወተው።,በእርግጥ saunders የሚጽፈውን የሚያምኑ ከሆነ እየተጫወቱ ነው ማለት ነው።,am,0.7785366773605347,0.9948955178260803,0.0012751221656799316
what a scab you are .,You are quite a difficult person to convince,ምን አይነት ቅርፊት ነህ .,ለማሳመን በጣም ከባድ ሰው ነዎት,am,0.8201776742935181,0.012515008449554443,0.00236666202545166
doosh doosh doosh doosh doosh fucking cock sucker queir bate ass wipe dont tell me what the fuck to write,Don't tell me what to write.,ዶሽ ዶሽ ዶሽ ዶሽ ቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂቂ,ምን እንደምጽፍ አትንገሩኝ።,am,0.48048916459083557,0.6136982440948486,0.000668644905090332
"if theyre thinking of surviving a panglobal nuclear war , theyre being a bit foolish .","if theyre thinking of surviving a panglobal nuclear war , theyre being a bit naive .",ከፓንግሎባል የኑክሌር ጦርነት ለመትረፍ እያሰቡ ከሆነ ትንሽ ሞኞች ናቸው።,ከፓንግሎባል የኒውክሌር ጦርነት ለመትረፍ እያሰቡ ከሆነ ትንሽ የዋህ ናቸው።,am,0.8247290849685669,0.008689045906066895,0.07324135303497314
go on then delete me then you cunts this is communism,go on then delete me this is communism,ቀጥሉኝ ከዚያ ሰርዙኝ እንግዲህ እናንተ ጓዶች ይህ ኮሚኒዝም ነው።,ቀጥል እንግዲህ ሰርዝልኝ ይሄ ኮሚኒዝም ነው።,am,0.8260374665260315,0.9816496968269348,0.0009320378303527832
motherfuckers like you dont belong to wiipedia .,People like you don't belong to to wiipedia.,እንደ እርስዎ ያሉ እናቶች ዊፔዲያ አይደሉም።,እንደ እርስዎ ያሉ ሰዎች የ wipedia አባል አይደሉም።,am,0.7732834219932556,0.001543283462524414,0.0008864998817443848
more jobs higher wages were election slogans for suckers,more jobs higher wages were election slogans for people,ተጨማሪ ስራዎች ከፍተኛ ደመወዝ ለጠባቂዎች የምርጫ መፈክሮች ነበሩ,ተጨማሪ ስራዎች ከፍተኛ ደመወዝ ለሰዎች የምርጫ መፈክሮች ነበሩ,am,0.8852502107620239,0.0007924437522888184,0.000775456428527832
they think we are stupid .,they think we are naive .,ደደብ ነን ብለው ያስባሉ .,የዋህ ነን ብለው ያስባሉ .,am,0.8866581916809082,0.9914841055870056,0.00106126070022583
"how can you people vote for these goons , whats wrong with you ?",How can you people vote for these unsuitable leaders ?,እናንተ ሰዎች ለነዚህ ጓዶች እንዴት መምረጥ ትችላላችሁ፣ ምን አገባችሁ?,እናንተ ሰዎች ለእነዚህ ተገቢ ያልሆኑ መሪዎች እንዴት መምረጥ ትችላላችሁ?,am,0.7729489207267761,0.0012459754943847656,0.0016202926635742188
"are you truly that moronic , peter ? .","Are you truly that insensitive, Peter?",አንተ በእውነት ያ ሞሮኒክ ነህ ፒተር? .,ፒተር ፣ በእውነት ያን ያህል ቸልተኛ ነህ?,am,0.898567259311676,0.9958803653717041,0.001887202262878418
"that fatass chink from oz , phanatical , is ruining the reputation of your art .",That guy is spoiling your art,ያ ፋታስ ቺንክ ከኦዝ ፣ ፋናቲካል ፣ የጥበብዎን ስም እያጠፋ ነው።,ያ ሰው ጥበብህን እያበላሸው ነው።,am,0.8398890495300293,0.9734619855880737,0.00248032808303833
"it is really hard to fix stupid , especially your ignorant comment .","it is really hard to fix stupid , especially your ignorant comments .",ሞኝን ማስተካከል በጣም ከባድ ነው በተለይ የአንተን አላዋቂ አስተያየት።,ሞኝን ማስተካከል በጣም ከባድ ነው በተለይ የአንተን አላዋቂ አስተያየቶች።,am,0.9117228984832764,0.0203779935836792,0.017877578735351562
islamophobia what a garbage term .,Islamophobia is a bad term,islamophobia ምን አይነት የቆሻሻ ቃል ነው .,እስላምፎቢያ መጥፎ ቃል ነው።,am,0.8696721792221069,0.9045723676681519,0.994401752948761
"if you can still support trump , you are a traitor to the nation .","If you can still support Trump, you are not a patriot to the nation.",አሁንም ትራምፕን መደገፍ ከቻልክ የሀገር ከዳተኛ ነህ።,አሁንም ትራምፕን መደገፍ ከቻልክ የሀገር አርበኛ አይደለህም።,am,0.8416063785552979,0.9973963499069214,0.003911018371582031
trump is a self centered buffoon with zero experience on how a democracy works .,trump is a self centered person with no experience on how democracy works.,ትራምፕ ዲሞክራሲ እንዴት እንደሚሰራ ዜሮ ልምድ ያለው እራሱን ያማከለ ጎሽ ነው።,ትራምፕ ዲሞክራሲ እንዴት እንደሚሰራ ምንም ልምድ የሌለው እራሱን ያማከለ ሰው ነው።,am,0.8564045429229736,0.633618175983429,0.11237972974777222
quit posting idiotic comments and i wont respond .,Stop posting unwise comments and I won’t respond,ደደብ አስተያየቶችን መለጠፍ ትቼ ምላሽ አልሰጥም።,ጥበብ የጎደላቸው አስተያየቶችን መለጠፍ አቁም እና ምላሽ አልሰጥም።,am,0.887161135673523,0.0014950037002563477,0.0006458163261413574
"perhaps they could distribute free bags of chips , doughnuts and cider to distract those toothless imbeciles until parliament votes","perhaps they could distribute free bags of chips , doughnuts and cider to distract those people until parliament votes",ፓርላማው ድምጽ እስኪሰጥ ድረስ ጥርስ የሌላቸውን ድመቶች ለማዘናጋት የቺፕ፣ የዶናት እና የሳይደር ከረጢቶችን በነፃ ማሰራጨት ይችሉ ይሆናል።,ፓርላማው ድምጽ እስኪሰጥ ድረስ ሰዎችን ለማዘናጋት የቺፕ፣ ዶናት እና ሲደር ነፃ ከረጢት ማሰራጨት ይችሉ ይሆናል።,am,0.7993472814559937,0.0015172362327575684,0.0011705756187438965
i always find it pathetic people like you write these comments .,I always find it unwholesome when people write these comments,እንደ እርስዎ ያሉ ሰዎች እነዚህን አስተያየቶች ሲጽፉ ሁል ጊዜ የሚያሳዝን ሆኖ አግኝቼዋለሁ።,ሰዎች እነዚህን አስተያየቶች ሲጽፉ ሁል ጊዜ ጤናማ ያልሆነ ሆኖ አግኝቼዋለሁ,am,0.871795654296875,0.0005768537521362305,0.0004189610481262207
that is the most pathetic excuse for an economics lecture ive ever heard .,That is a bad excuse from an economics lecturer,ይህ እስካሁን ከተሰማው ለኢኮኖሚክስ ትምህርት በጣም አሳዛኝ ሰበብ ነው።,ያ ከኢኮኖሚክስ መምህር መጥፎ ሰበብ ነው።,am,0.7743231058120728,0.00045186281204223633,0.0012018680572509766
"the catholic church is more welcoming of the unrepentant , serial rapist than a married homosexual .",The church is full of unrighteous people,ካቶሊካዊት ቤተ ክርስቲያን ካገባች ግብረ ሰዶም ይልቅ ንስሐ ያልገቡትን ተከታታይ ደፋሪዎችን ትቀበላለች።,ቤተ ክርስቲያን በዓመፀኞች የተሞላች ናት።,am,0.779550313949585,0.07652753591537476,0.9718442559242249
you remind me of several liberal neurotics who have said : youre just trying to confuse me with facts .,You remind me of some people who have said: you're just trying to confuse me with facts.,ብዙ ሊበራል ኒውሮቲክሶችን ታስታውሰኛለህ፡ በመረጃዎች ልታደናግርኝ እየሞከርክ ነው።,አንዳንድ ሰዎችን ታስታውሰኛለህ፡- በመረጃ ልታምታታኝ ነው።,am,0.7209690809249878,0.002427518367767334,0.0006711483001708984
the trump supporters are too stupid to understand this .,the trump supporters wont understand,የትራምፕ ደጋፊዎች ይህንን ለመረዳት በጣም ደደብ ናቸው ።,የትረምፕ ደጋፊዎች አይረዱም።,am,0.8784971237182617,0.0019678473472595215,0.0006622672080993652
she would have been a hit if she was an orphan .,she would have been a hit if she was an orphan .,ወላጅ አልባ ብትሆን ኖሮ ትመታ ነበር ።,ወላጅ አልባ ብትሆን ኖሮ ትመታ ነበር ።,am,0.6719029545783997,0.02701866626739502,0.02701866626739502
"and guess what dick , its liberals who have been exposing the big conspiracy .",And guess what it's liberals who have been exposing the big conspiracy,እና ትልቁን ሴራ ሲያጋልጡ የነበሩት ሊበራሊቶቹ ምን ዲክ እንደሆኑ ይገምቱ።,እና ትልቁን ሴራ ሲያጋልጡ የነበሩት ሊበራሎች ምን እንደሆኑ ገምቱ,am,0.7925640344619751,0.08734303712844849,0.35152870416641235
she sounds like an idiot .,She doesn’t sound wise,ደደብ ትመስላለች .,ጥበበኛ አትመስልም።,am,0.7844070196151733,0.8478376865386963,0.0018780827522277832
i cant believe other ignorant fools voted for him .,I can’t believe the unwise people voted for him,ሌሎች አላዋቂ ሞኞች ለእሱ እንደመረጡ አላምንም።,ጥበብ የጎደላቸው ሰዎች ለእሱ እንደመረጡ ማመን አልችልም።,am,0.8727543354034424,0.0019496679306030273,0.0007230639457702637
being a dick must be yours .,Being a bad person must be yours,ዲክ መሆን ያንተ መሆን አለበት።,መጥፎ ሰው መሆን ያንተ መሆን አለበት።,am,0.8920162916183472,0.0006669163703918457,0.002778768539428711
trumpstweets should be hysterical since the narcissistic buffoon has no sense of humor .,trumps tweets should be hysterical since he has no sense of humor,ናርሲሲስቲክ ቡፍፎን ምንም አይነት ቀልድ ስለሌለው ትራምፕትዊት ጅብ መሆን አለበት።,trumps ትዊቶች ቀልደኛነት ስለሌለው ንፁህ መሆን አለባቸው,am,0.8115250468254089,0.0045874714851379395,0.0004734992980957031
trump supporters are a basket of deplorables .,trump supporters are so sad.,የትራምፕ ደጋፊዎች የጥላቻ ቅርጫት ናቸው።,የትራምፕ ደጋፊዎች በጣም አዝነዋል።,am,0.7704464197158813,0.9979118704795837,0.00039058923721313477
without a doubt the most utterly ridiculous statement by a writer that ive read in some time .,Without a doubt the most utterly statement by writer is i have read in sometimes,ከተወሰነ ጊዜ በኋላ አንብቦ ያነበበው ጸሃፊ የሰጠው እጅግ በጣም አስቂኝ አባባል ያለ ጥርጥር።,ያለ ጥርጥር የጸሐፊው በጣም ትክክለኛ መግለጫ አንዳንድ ጊዜ አንብቤዋለሁ,am,0.8244904279708862,0.0008947253227233887,0.0005137920379638672
"he is a compulsive , pathological liar .",He is perpetual liar.,እሱ አስገዳጅ ፣ በሽታ አምጪ ውሸታም ነው።,እርሱ ዘላለማዊ ውሸታም ነው።,am,0.7698180675506592,0.9983069896697998,0.9979877471923828
the result was entirely due to stupidity and gullibility of the voters .,The result was entirely due to the naivety of the voters,ውጤቱም ሙሉ በሙሉ በመራጮች ቂልነት እና ሞኝነት ነው።,ውጤቱም ሙሉ በሙሉ በመራጮች ብልህነት ነው።,am,0.8533081412315369,0.9940102100372314,0.0006700754165649414
tom harrisons a gy bitch .,Tom Harrison is a bad man,ቶም ሃሪሰንስ ጋይ ሴት ዉሻ .,ቶም ሃሪሰን መጥፎ ሰው ነው።,am,0.7766547203063965,0.0035886168479919434,0.30257922410964966
that should provide a pretty good idea of who the real fool is .,That should provide a pretty good idea of who the real unwise is,እውነተኛው ሞኝ ማን እንደሆነ ጥሩ ሀሳብ ማቅረብ አለበት።,ያ እውነተኛ ጥበብ የጎደለው ማን እንደሆነ ጥሩ ሀሳብ ማቅረብ አለበት።,am,0.8574528098106384,0.00041562318801879883,0.00042062997817993164
crazy uncle joe is calling the president bizarre is like harvey weinstein calling yoda a pervert .,uncle joe is calling the president bizarre is like harvey weinstein calling yoda a pervert,እብድ አጎት ጆ ፕሬዝዳንቱን ቢዛር እያለ ልክ እንደ ሃርቪ ዌይንስታይን ዮዳ ጠማማ ሲል ነው።,አጎት ጆ ፕሬዚዳንቱን ቢዛር ብሎ እየጠራው ነው ልክ እንደ ሃርቪ ዌይንስታይን ዮዳ ጠማማ ብሎ መጥራቱ ነው።,am,0.8104063272476196,0.006932377815246582,0.23279422521591187
"it was pigignorant , whiny and childish , but not uncivil .","it was ignorant , whiny and childish , but not uncivil .",ጨዋነት የጎደለው ፣ የሚያለቅስ እና የልጅነት ነበር ፣ ግን ኢ-ሰብአዊ አልነበረም ።,አላዋቂ ፣ ዋይታ እና ልጅነት ነበር ፣ ግን አላዋቂ አልነበረም ።,am,0.8082559108734131,0.00250852108001709,0.016155660152435303
more of the delusional made up bs from the degenerate leftist terrorists !,Most untrue facts are made up by the terrorists,ከተበላሹ የግራ አሸባሪዎች የተውጣጡ ከስህተቱ የበለጠ!,አብዛኞቹ እውነት ያልሆኑ እውነታዎች በአሸባሪዎች የተፈጠሩ ናቸው።,am,0.7289798259735107,0.9656553268432617,0.12663036584854126
when the dick stops giving milk you can switch to a different dick .,When they stop giving milks you can switch to a different person.,ዲክ ወተት መስጠቱን ሲያቆም ወደ ሌላ ዲክ መቀየር ይችላሉ.,ወተት መስጠት ሲያቆሙ ወደ ሌላ ሰው መቀየር ይችላሉ.,am,0.8808915019035339,0.00118178129196167,0.000713646411895752
trump is evil and a narcissistic manipulator .,Trump is a manipulator,ትራምፕ ክፉ እና ነፍጠኛ ነው .,ትራምፕ ተላላኪ ነው።,am,0.7126415967941284,0.9981220364570618,0.992984414100647
at least read the article before making silly comments .,at least read the article before making silly comments .,የሞኝ አስተያየቶችን ከመስጠትዎ በፊት ቢያንስ ጽሑፉን ያንብቡ።,የሞኝ አስተያየቶችን ከመስጠትዎ በፊት ቢያንስ ጽሑፉን ያንብቡ።,am,0.8850795030593872,0.0003648996353149414,0.0003648996353149414
and seira club is anti black .,the seira club are against blacks,እና የሴራ ክለብ ፀረ ጥቁር ነው.,የሴራ ክለብ በጥቁሮች ላይ ነው።,am,0.9197275638580322,0.9790334105491638,0.21345698833465576
"you know , when trump says or writes something that is incredibly idiotic , rude , incorrect , etc .","you know, when trump says or writes something that is incredibly inappropriate, rude, incorrect, etc.",ታውቃለህ፣ ትራምፕ በሚገርም ሁኔታ ደደብ፣ ባለጌ፣ የተሳሳተ፣ ወዘተ የሆነ ነገር ሲናገር ወይም ሲጽፍ።,ታውቃለህ፣ ትራምፕ በሚገርም ሁኔታ ተገቢ ያልሆነ፣ ባለጌ፣ የተሳሳተ፣ ወዘተ የሆነ ነገር ሲናገር ወይም ሲጽፍ።,am,0.881488561630249,0.6937741637229919,0.00256425142288208
good shooting officers by eliminating the scumbag coward criminal from our society .,good officers by eliminating the coward criminal from our society .,አጭበርባሪውን ፈሪ ወንጀለኛን ከህብረተሰባችን በማጥፋት ጥሩ ተኩስ መኮንኖች .,ፈሪውን ወንጀለኛን ከህብረተሰባችን በማጥፋት ጥሩ መኮንኖች .,am,0.8409135937690735,0.8015074133872986,0.9409976005554199
the captain maroney thing is entertaining to a point but they actually believe that shit .,The captain maroney thing is entertaining to a point but they actually believe it,የካፒቴን ማሮኒ ነገር እስከ አንድ ነጥብ ድረስ አስደሳች ነው ነገር ግን እነሱ በትክክል ያምናሉ.,የካፒቴን ማሮኒ ነገር እስከ አንድ ነጥብ ድረስ አስደሳች ነው ነገር ግን በትክክል ያምናሉ,am,0.8687914609909058,0.0010115504264831543,0.0008693337440490723
despicable piece of trash that should be banned from this country after all the damage he caused !,despicable thing that should be banned from this country after all the damage he caused !,እሱ ካደረሰው ጉዳት በኋላ ከዚህች ሀገር ሊታገድ የሚገባው ወራዳ ቁራጭ!,ያደረሰው ጉዳት ሁሉ ከዚህች ሀገር ሊታገድ የሚገባው ወራዳ ነገር!,am,0.8171377182006836,0.9986549615859985,0.918595016002655
"dang , now i have to actually read silly crap to post .",Now I have to actually read unecessary things to post.,ዳንግ፣ አሁን ለመለጠፍ የሞኝ ክፋት ማንበብ አለብኝ።,አሁን ለመለጠፍ አላስፈላጊ ነገሮችን ማንበብ አለብኝ።,am,0.8472144603729248,0.00044471025466918945,0.0003038644790649414
you dont stupidly think trump is going to rise to any level of ethics do you ?,You don't think trump is going to rise to any level of ethics do you?,ትራምፕ ወደ የትኛውም የስነምግባር ደረጃ ከፍ ይላል ብለው ደደብ አይመስላችሁም?,ትራምፕ ወደ የትኛውም የስነምግባር ደረጃ የሚያድግ አይመስላችሁም?,am,0.8747390508651733,0.006435692310333252,0.0013424158096313477
"why dont you follow your own hypocritical advise , little boygirl .",why dont you follow your own hypocritical advise,ለምን የራስህ ግብዝ ምክር አትከተልም ትንሽ ልጅ .,ለምን የራስህ ግብዝነት ምክር አትከተልም።,am,0.8530742526054382,0.0025156736373901367,0.00529932975769043
"you want us to start seeing motorcycles , dont drive like an idiot .","you want us to start seeing motorcycles , dont drive badly.",ሞተር ሳይክሎችን ማየት እንድንጀምር ትፈልጋለህ እንደ ሞኝ አትነዳ።,ሞተር ሳይክሎችን ማየት እንድንጀምር ትፈልጋለህ፣ በክፉ አትነዳ።,am,0.8327299952507019,0.00228726863861084,0.0010671019554138184
"a great win for sergio about damn time , too !","a great win for Sergio about time , too !",ለሴርዮ ታላቅ ድል ስለ ርኩስ ጊዜም እንዲሁ!,ለሰርጂዮ ጥሩ ድል ስለ ጊዜም እንዲሁ!,am,0.8650081157684326,0.033727943897247314,0.0015363693237304688
kind of like the stupidity of electing repubs to congress .,Kind of like not clever of electing repubs to congress,ሪፐብሊኮችን ወደ ኮንግረስ የመምረጥ ሞኝነት አይነት .,ሪፐብሊኮችን ወደ ኮንግረስ የመምረጥ ብልህ እንዳልሆኑ አይነት,am,0.791611909866333,0.0023459792137145996,0.0035802125930786133
ive always contended alcohol makes you stupid !,Ive always contended alcohol alters you.,ሁልጊዜ የሚከራከር አልኮል ደደብ ያደርግሃል!,ሁልጊዜ አልኮሆል ይለውጦሃል።,am,0.8900765180587769,0.021039366722106934,0.0010187029838562012
another sore loser whining i didnt get my own way !,Another person complaining about his defeat,ሌላ የታመመ ሰው እያቃሰተ እኔ የራሴን መንገድ አላገኘሁም!,ሌላ ሰው ስለ ሽንፈቱ ቅሬታ ያቀርባል,am,0.8295031189918518,0.0009183883666992188,0.0006698369979858398
the original draft was pure crap and i said so .,the original draft was unclear and i said so .,የመጀመሪያው ረቂቅ ንፁህ ቆሻሻ ነበር እና እንዲህ አልኩኝ።,የመጀመሪያው ረቂቅ ግልጽ አልነበረም እና እኔ አልኩት።,am,0.8309390544891357,0.0026886463165283203,0.0005136728286743164
this rubbish is posted by an employment agency i guess .,This one is posted by an employment agency i guess,ይህ ቆሻሻ በቅጥር ኤጀንሲ የተለጠፈ ነው ብዬ እገምታለሁ።,ይህ እኔ እንደማስበው በቅጥር ኤጀንሲ የተለጠፈ ነው።,am,0.8081228733062744,0.005315601825714111,0.0005523562431335449
"its not about deer hunting , that is a stupid .","its not about deer hunting , that is unintelligent .",ስለ አጋዘን አደን አይደለም ፣ ያ ደደብ ነው ።,እሱ ስለ አጋዘን አደን አይደለም ፣ ያ ብልህነት አይደለም ።,am,0.881472110748291,0.9902358651161194,0.0009145736694335938
have a good life living in your ignorant illusion of how good it was for them black folk .,have a good life living in your illusion of how good it was for them,ለነሱ ምን ያህል ጥሩ እንደሆነ በማያሻማ ቅዠትዎ ውስጥ እየኖሩ ጥሩ ህይወት ይኑርዎት ጥቁር ህዝቦች .,ለነሱ ምን ያህል ጥሩ እንደነበረ በማሰብዎ ውስጥ በመኖር ጥሩ ሕይወት ይኑርዎት,am,0.8644657135009766,0.0035728812217712402,0.0009046792984008789
"it is simply stupid to ignore evidence , particularly when the stakes are large .","it is simply lack of good sense to ignore evidence, particularly when the stakes are large",ማስረጃን ችላ ማለት ሞኝነት ነው፣ በተለይ ጉዳቱ ትልቅ ከሆነ።,በተለይም ጉዳቱ ትልቅ በሚሆንበት ጊዜ ማስረጃን ችላ ማለት ጥሩ ስሜት ማጣት ነው።,am,0.8517577648162842,0.00037479400634765625,0.0005543828010559082
pretty damn bold and in your face,pretty bold and in your face,ቆንጆ ደፋር ደፋር እና በፊትዎ ላይ,ቆንጆ ደፋር እና በፊትዎ ላይ,am,0.8373923301696777,0.016267240047454834,0.009823024272918701
"but of course the direction isnt for fixing , it for repeal and replace with crap .","But for sure the direction is not for fixing, it for repeal and replace.",ግን በእርግጥ አቅጣጫው ለማስተካከል አይደለም ፣ ለመሻር እና በቆሻሻ ይተኩ ።,ግን በእርግጠኝነት መመሪያው ለመጠገን ሳይሆን ለመሻር እና ለመተካት ነው.,am,0.8666706681251526,0.0008418560028076172,0.0005744695663452148
he is a babbling idiot !,he is not a good person,የሚጮህ ደደብ ነው!,እሱ ጥሩ ሰው አይደለም,am,0.783232569694519,0.9980018734931946,0.002964019775390625
worst of all he is a whiner loser .,Worst of all he doesn't know anything.,ከሁሉ የከፋው እሱ ጩኸት ከሳሪ ነው።,ከሁሉም የከፋው እሱ ምንም አያውቅም.,am,0.7026464939117432,0.853158712387085,0.001521289348602295
this rubbish is posted by an employment agency i guess .,this inappropriate thing is posted by an employment agency i guess.,ይህ ቆሻሻ በቅጥር ኤጀንሲ የተለጠፈ ነው ብዬ እገምታለሁ።,ይህ ተገቢ ያልሆነ ነገር የተለጠፈው በቅጥር ኤጀንሲ ነው ብዬ እገምታለሁ።,am,0.8081228733062744,0.005315601825714111,0.0004925727844238281
kids these days are so fucking stupid and mainstream .,Kids these days are so mindless and ordinary,በዚህ ዘመን ያሉ ልጆች በጣም ሞኞች እና የተለመዱ ናቸው.,በዚህ ዘመን ያሉ ልጆች በጣም አእምሮ የሌላቸው እና ተራ ናቸው,am,0.8436025381088257,0.0005537867546081543,0.9968221187591553
you never tire of posting stupid comments .,you never tire of posting comments,ደደብ አስተያየቶችን ለመለጠፍ አይደክሙም.,አስተያየቶችን በመለጠፍ አይደክሙም,am,0.8459511399269104,0.9969819188117981,0.0004315972328186035
these clowns forget who they work for : the public .,These people forget who they work for : the public,እነዚህ ቀልዶች ለማን እንደሚሠሩ ይረሳሉ፡ ሕዝብ።,እነዚህ ሰዎች ለማን እንደሚሠሩ ይረሳሉ፡ ሕዝብ,am,0.7617695331573486,0.002474367618560791,0.0019795894622802734
pitiful choice scalia was a hypocrite !,Scalia was a bad person,አሳዛኝ ምርጫ ስካሊያ ግብዝ ነበር!,ስካሊያ መጥፎ ሰው ነበረች።,am,0.8860973715782166,0.004135012626647949,0.11220192909240723
some people are just plain stupid .,Some people are simply clueless.,አንዳንድ ሰዎች ተራ ደደብ ናቸው።,አንዳንድ ሰዎች በቀላሉ ፍንጭ የላቸውም።,am,0.9017552733421326,0.9985529780387878,0.0004767179489135742
cant wait for the usual idiots to come along and tell us the rafters are the problem .,Cant wait for them to come along and tell us the rafters are the problem.,የተለመዱ ደደቦች እስኪመጡ ድረስ መጠበቅ አልቻልኩም እና ዛፉ ችግሩ እንደሆነ ይንገሩን.,እስኪመጡ ድረስ መጠበቅ አንችልም እና ችግሮቹ መሆናቸውን ይነግሩናል።,am,0.7090740203857422,0.9907791614532471,0.0004729032516479492
i think the reality of the matter is that the deceased was born with a penis .,I think the reality of the matter is that deceased was born with male organ,እኔ እንደማስበው የጉዳዩ እውነታ ሟች የተወለደው ከብልት ጋር ነው.,እኔ እንደማስበው የነገሩ እውነታ ሟች የወንድ ብልት ይዞ መወለዱ ነው።,am,0.8954641819000244,0.0028418302536010742,0.0013437271118164062
"i blame the idiot victims , who pick up china as a destination .","i blame the victims , who pick up china as a destination .",ቻይናን እንደ መድረሻ የሚወስዱትን ደደብ ተጎጂዎችን እወቅሳለሁ ።,ቻይናን እንደ መድረሻ የሚወስዱትን ተጎጂዎችን እወቅሳለሁ ።,am,0.8076143264770508,0.998197615146637,0.013988316059112549
someone remind this idiot senator that we are still at war with north korea .,someone remind this senator that we are still at war with north korea .,አሁንም ከሰሜን ኮሪያ ጋር ጦርነት ውስጥ እንዳለን አንድ ሰው ይህን ደደብ ሴናተር ያስታውሰዋል።,አሁንም ከሰሜን ኮሪያ ጋር ጦርነት ውስጥ እንዳለን አንድ ሰው ይህንን ሴናተር ያስታውሰዋል።,am,0.85219407081604,0.9982695579528809,0.0005967617034912109
these clowns forget who they work for : the public .,These people forget who they work for: the public.,እነዚህ ቀልዶች ለማን እንደሚሠሩ ይረሳሉ፡ ሕዝብ።,እነዚህ ሰዎች ለማን እንደሚሠሩ ይረሳሉ፡ ሕዝብ።,am,0.7617695331573486,0.002474367618560791,0.0030688047409057617
the idiots are a minority .,The unsuitable people are a minority.,ደደቦች አናሳ ናቸው .,የማይመቹ ሰዎች ጥቂቶች ናቸው።,am,0.5481258630752563,0.9992859959602356,0.0021684765815734863
try these important things and maybe you wont be such a sucker motherfucker : .,Try these important things and may be you won't make a mistake.,እነዚህን አስፈላጊ ነገሮች ይሞክሩ እና ምናልባት እርስዎ እንደዚህ ያለ ጡት በማጥባት እናት ፈላጭ አትሆኑም:,እነዚህን አስፈላጊ ነገሮች ይሞክሩ እና ምናልባት ላይሳሳቱ ይችላሉ።,am,0.8698699474334717,0.869190514087677,0.000514984130859375
this new picture of the undertaker in the ring sucks .,This new picture of the undertaker in the rings lacks impact,ቀለበቱ ውስጥ ያለው የቀባሪው አዲስ ሥዕል ይሳባል .,በቀለበቱ ውስጥ ያለው ይህ የቀባሪው አዲስ ምስል ተጽዕኖ የለውም,am,0.7366656064987183,0.001847684383392334,0.0040596723556518555
can we just delete this fucking section ?,Can we just delete this section?,ይህንን የጭካኔ ክፍል መሰረዝ እንችላለን?,ይህን ክፍል ብቻ መሰረዝ እንችላለን?,am,0.8912893533706665,0.12577295303344727,0.0006398558616638184
and we will continue to do so until this damn dam construction is permanently stopped .,and we will continue to do so until this construction is permanently stopped .,ይህ የተረገመ ግድብ ግንባታ እስከመጨረሻው እስኪቆም ድረስ ማድረጋችንን እንቀጥላለን።,ይህ ግንባታ እስከመጨረሻው እስኪቆም ድረስ ይህን ማድረጋችንን እንቀጥላለን።,am,0.8062397837638855,0.0006248354911804199,0.00030744075775146484
now the damn government is involved which always leads to problems,The government is involved and might lead to problems.,አሁን የተረገመ መንግስት ገብቷል ይህም ሁሌም ወደ ችግር ይመራል።,መንግሥት ተሳታፊ ነው ወደ ችግር ሊያመራ ይችላል።,am,0.8085442781448364,0.0037882328033447266,0.0008592605590820312
does the white moron house get informed when its edited ?,Does the white house get informed when it's edited?,ነጭ ሞሮን ሃውስ ሲስተካከል መረጃ ያገኛል?,ነጭ ቤቱ ሲስተካከል መረጃ ያገኛል?,am,0.7502045631408691,0.0010052323341369629,0.0007021427154541016
"but , thats exactly what a couple of you idiots have made it out to be .","But, that’s exactly what a couple of you have made it out to be.",ነገር ግን እናንተ ደደቦች ጥንዶች ያደረጋችሁት ይህንኑ ነው።,ነገር ግን፣ ከእናንተ ባልና ሚስት እንዲሆኑ ያደረጋችሁት ያ ነው።,am,0.7381682991981506,0.9995657801628113,0.011286735534667969
"i blame the idiot victims , who pick up china as a destination .","i blame the victims , who pick up China as a destination .",ቻይናን እንደ መድረሻ የሚወስዱትን ደደብ ተጎጂዎችን እወቅሳለሁ ።,ቻይናን እንደ መድረሻ የሚወስዱትን ተጎጂዎችን እወቅሳለሁ ።,am,0.8076143264770508,0.998197615146637,0.013988316059112549
